analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,song_hotttnesss,song_id,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
"22050","89805","0.543053587862","0.353252663335","AR798FU1187B9B91CF","nan","","nan","2da87294-e651-420b-8d25-2dbc3b29a285","Craig Wedren","-1","bd26768c6d02500ef5ce8f002ed4b659","0.0","155.27138","0.0","0.0","0","0.397","-14.98","1","0.492","Lapland","113735","0.379523324422","SOEPYBI12A8C13AF79","144.945","71.283","4","0.224","Alone in Love","1174166","TRANTEO128F429B51B","2005"
"22050","29483","0.829851316499","0.581505802686","ARAN38V1187FB4C4EE","nan","Salt Lake City, UT","nan","92e1f515-fc89-4577-9f77-addacdaf7559","The Almost","67580","b91935e2c750a350f495b3ccbc9b6540","0.0","210.59873","0.0","0.0","11","0.505","-4.289","0","0.476","Monster Monster","627198","0.627929999534","SOPCFDS12AB017E0E5","203.79","84.99","4","0.675","Books & Books","6961753","TRANTFR128F931C7DA","2009"
"22050","78829","0.480062114456","0.330212698901","ARYKXSD1187B9A4DAD","nan","","nan","f57585d3-5356-4e8d-85cc-5f2a14a0cba2","David Hudson","75286","fbfc5a495b7a848d9d4e9d08cd3cd9ec","0.0","242.99057","0.0","0.0","0","0.099","-10.15","1","0.421","Didgeridoo Spirit","253037","nan","SOGAMBY12A8C140D10","242.991","146.796","4","0.773","Didgeralia","2964033","TRANTFV128F428447A","0"
"22050","17517","0.501144995753","0.230130793752","ARXGWZP11F4C83C075","nan","","nan","","Leon Lai","123429","c12a13e8d42e8c2e08686e1a3683fae2","0.0","199.75791","0.273","0.0","11","0.682","-4.897","1","0.735","Leon - Beijing Station","551105","nan","SOKQWLL12AB01861F7","189.016","127.909","4","0.195","Ji Yi De Hua Yuan","6092846","TRANTID128F9331448","0"
"22050","4081","0.731590592457","0.498563611268","AR198711187B9AD09F","nan","İngiltere","nan","a9100753-f539-43cf-bcc9-579566fb512e","Simply Red","1447","8483e97aadc6e3fefc2d94135065038d","0.0","333.322","0.0","0.0","6","0.998","-7.209","1","0.706","Life","328393","0.673836144518","SOLTAOU12A8C1375CB","320.406","122.811","4","1.0","Fairground (+ Sample)","3695208","TRANTJK128F92E5935","1995"
"22050","167857","0.40680199697","0.298580717518","ARWBAI21187B991E2E","41.88415","UK - Northern Ireland","-87.63241","5247e3c6-2989-46cc-800f-c4f6d39e4b1e","Tommy Sands","103606","93d548d32b621351f66510716d310f8a","0.0","153.0771","0.0","0.0","7","0.508","-6.431","0","0.583","The Very Best Of The 50's - Volume 3","376787","nan","SODEWQE12A8C143E6A","149.571","126.462","1","0.0","Goin' Steady","4192464","TRANTMY128F92D3536","0"
"22050","41583","0.858677441848","0.618219159412","AR46CAD1187FB4D84B","34.05349","Los Angeles, Ca","-118.24532","149e6720-4e4a-41a4-afca-6d29083fc091","Bad Religion","1757","15a14a510893e6dd7e45b8e366423038","0.0","138.52689","0.136","0.0","8","0.0","-3.376","1","0.183","Generator","104875","0.407233014901","SOVBYCN12A8C13AABC","131.628","139.755","1","0.0","Fertile Crescent (bonus track)","1083697","TRANTOT128F428ACD8","1992"
"22050","192044","0.394273540102","0.159717425373","ARPUHKM1187B99F205","nan","","nan","7144b6c6-8e94-44f5-99c0-826e2e7e6f58","Nybbl","-1","fce3b726b65f99255bc6f74ba0f09361","0.0","232.202","3.558","0.0","2","0.251","-7.375","1","0.545","The Path From  A Point Is In The Shape Of  A  Heart","248144","0.187894979287","SOFSFXP12A8C13F077","222.006","130.06","4","0.088","Such Grand Ideas","2902248","TRANTPG128F4276789","0"
"22050","41417","0.510367932469","0.405080353325","ARHK7A51187FB411D8","40.58751","Redding, CA","-122.39293","90dcf7e4-4df5-44cb-a120-3765db263418","Roy Rogers","118077","213b1b391bddcd951677e31d505e7ddb","0.0","158.01424","0.281","0.0","10","0.412","-18.519","1","0.45","King Of The Cowboys","563784","nan","SOUUKDE12AB018956E","152.845","115.319","4","0.0","Ride Ranger Ride","6240235","TRANTRC128F9355329","0"
"22050","88222","0.919517092225","0.547940429488","AR7Q0O91187FB4DBE7","nan","Fort Myers, FL","nan","72f62a4c-0042-49f6-b4dc-2f5b27dd289f","Plies","-1","5ab8b7b929348b9452f549245c8a540a","0.0","223.65995","0.0","0.0","5","0.773","-6.947","1","0.172","The Real Testament [Deluxe]","217700","0.496175335673","SORTPHZ12A8C13D374","219.022","86.967","4","0.992","I Am The Club (Explicit Album Version)","2373576","TRANUEV128F4282392","0"
"22050","4334","0.629749040001","0.423563890263","AR3SEQM1187B98E9E8","39.6425","Hagerstown, MD","-77.71758","65dcb0ac-303d-4179-ac8a-b2881357b719","Kix","7299","c83936f517c89024952cc07c7ededab1","0.0","268.12036","0.0","0.0","1","0.491","-11.822","1","0.419","Kix Live","288730","nan","SOLXAOA12A8C13520A","268.12","89.995","4","0.182","Rock & Roll Overdose [Live Version]","3239713","TRANUKR128F427643B","0"
"22050","83634","0.543061143375","0.353364767023","ARNHJHU1187B98F79C","4.65637","Bogota, COL","-74.11779","a0d5c6a1-9887-4c66-ad99-8fd2a22fd278","Nightfall","85159","c47ab62d5916fa24b5d36379bcaed146","0.0","272.69179","0.461","0.0","9","0.22","-5.028","0","0.179","I Am Jesus","127851","0.450992311636","SOGVWVG12A6D4FCD8A","272.692","121.949","4","0.0","Death Of Neira","1319712","TRANULO128F422E6FE","2003"
"22050","419","0.717762702253","0.532266186253","ARDBSFT1187B9AC9C1","40.71455","New York, NY","-74.00712","0f82d6b5-12fb-4569-b047-a00194f572a7","Fountains Of Wayne","6375","c3ba139d76d7e9cc8cd1232a1a8ee41d","0.0","165.61587","0.2","0.0","9","0.086","-5.094","1","0.496","Out-Of-State Plates","11549","0.468997787645","SOODOKY12A6701C584","150.419","134.289","4","0.0","Janice's Party","118166","TRANUME128E0789D4C","2005"
"22050","9947","0.706827671304","0.416173064627","ARB29H41187B98F0EF","41.88415","Chicago","-87.63241","44fd61e1-119c-479e-8301-8ac5c77148bf","Terry Callier","43725","35d75a11d9813466db0819c947b4acc8","0.0","243.04281","0.102","0.0","11","0.754","-12.061","1","0.6","Lifestyle2 - Acoustic Vol 2","597395","0.502544340289","SOMPAOJ12A6D4F68BB","227.886","125.964","7","0.904","Occasional Rain","6630320","TRANUNR12903CE6E2E","1972"
"22050","549126","0.121187298345","0.0","ARLJK1O1187B9B0FC4","nan","","nan","8e64d20f-468e-4b26-834e-ade4ab9667e4","The Knightsbridge Strings","-1","343c988bd216ef33d3301038c3d0cc5a","0.0","188.44689","0.0","0.0","0","0.484","-12.827","1","0.495","The Strings Sing & The Strings Swing","795012","nan","SOPSCBU12AB018B6DC","181.209","73.742","4","0.0","Whispering Grass","8791843","TRANUPI12903CA6A4F","0"
"22050","218883","0.42960301673","0.370441154739","AR4B1LP1187FB55C83","nan","","nan","c77272a6-7db3-49ec-8cbb-5da16b59966c","Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi","-1","c71c012134702d7d276815f4ee533fe2","0.0","222.61506","2.92","0.0","4","0.688","-17.898","1","0.362","The Tenor","55526","nan","SOWSCTG12A6D4FA919","217.67","164.595","3","0.862","Allegro io son","576948","TRANUQO128F14991ED","0"
"22050","684","0.631702561609","0.458210741502","AREMOC71187B996C2F","nan","","nan","7a1daf7f-b972-4808-bc03-2e1e3a79dce0","Lara Fabian","2680","6c9718e149e2663e85c864e51c684a50","0.0","246.20363","0.473","0.0","8","0.709","-6.945","0","0.622","Toutes Les Femmes En Moi","557613","0.419125892959","SOBVZHC12AB0181786","239.491","104.994","4","0.545","TLFM (Toutes Les Femmes En Moi)","6167330","TRANUSB128F9343695","2009"
"22050","6606","0.475027800815","0.378413813554","ARMPIH61187FB44227","nan","","nan","ff0ecbbe-34b0-49c7-a36d-81a47700ac13","Sun Yan-Zi","62275","59416b59ea8ea1041c3fedc0e946163e","0.0","263.49669","2.148","0.0","8","0.453","-4.085","0","0.463","My Story_ Your Song 2006 Greatest Hits Collection [for Digital]","217540","nan","SOQRMSV12A8C13DD92","256.83","99.981","4","1.0","Sensible","2369992","TRANUSN128F4281594","0"
"22050","11476","0.806364124765","0.512455642577","AREMPZY1187B9B8FF3","nan","Jackson MS","nan","c0cc5d77-937d-4296-a349-0a09d733fbfb","David Banner / Sky / Marcus","2726","c8a6ce452f0ed8673807f108b53e0501","0.0","263.47057","0.101","0.0","7","0.027","-4.043","1","0.352","MTA2-Baptized In Dirty Water","46559","0.319565986883","SOVSHWF12AF72A75EF","241.853","147.327","4","0.551","My Lord","497537","TRANUTE128F148B17C","0"
"22050","6601","0.442016128072","0.280408239016","AR7BODP1187B9B7766","nan","","nan","f12da029-927a-4c72-9b60-103afdd740ac","Abracadabra","-1","fa641d9fb1c77acd83c54d50defac110","0.0","194.5073","0.142","0.0","4","0.696","-10.209","0","0.4","En las cosas del amor...","9552","nan","SOKEPVI12A6701E91E","185.974","85.085","4","0.0","Otra vez","98057","TRANUUK128E0788284","0"
"22050","374202","0.476606779607","0.379693885344","AR6MUJ91187B99DAAA","28.63951","Chihuahua, Mexico","-106.07218","7bba2378-3bc0-4241-ba06-b20925d56ba1","Event Horizon","-1","5f7e2b7347674a831f5cab2a656b7b7c","0.0","440.76363","0.357","0.0","7","0.523","-9.341","1","0.52","Backroom Beats","590908","nan","SODQZVY12AB018BF68","420.966","85.391","4","0.719","Endless Ocean","6553625","TRANUUU12903CD4347","2001"
"22050","585067","0.538346826604","0.362419611538","ARY9J9F1187B990241","nan","","nan","88b0cc13-2d9a-4da6-8136-a903f1d6456d","Entre Ríos","-1","73deca4c9515bc366dd5cad61a0609e7","0.0","285.04771","0.177","0.0","5","0.862","-10.083","1","0.73","Onda","790920","0.663373594084","SOXVFYT12A81C2351C","285.048","215.999","3","0.738","Cerca & Extraño","8750255","TRANUVH12903D1059F","2005"
"22050","24313","0.717670524729","0.479308459338","ARS1OWB1187B99EEAD","nan","New York, NY","nan","1b96b9c9-0832-40cb-9f8d-7274de3733fc","The New York Dolls","5379","f41a7bd30ac074c2a5783d22811a3b5f","0.0","245.68118","0.334","0.0","9","0.691","-9.325","1","0.289","20th Century Masters: The Millennium Collection: Best Of The New York Dolls","281142","0.270775998946","SOYGWDD12A8AE47F23","238.063","88.508","5","0.809","Stranded In The Jungle","3129403","TRANVCJ128F425FC37","1974"
"22050","71053","0.708368203707","0.459809422463","ARORFTD1187B99F7D4","nan","台北, Taiwan","nan","aeba6cc0-8f63-454e-b15b-92195ad4ee6d","Epitaph","-1","f0524bcf0556fbf372b2daa4af88e25f","0.0","253.75302","8.179","0.0","9","0.095","-6.288","0","0.267","Dancing With Ghosts","538761","0.266955186276","SOXQOHL12AB017D69E","237.198","113.141","3","0.378","Dancing With Ghosts","5965196","TRANVDC128F9312982","0"
"22050","618","0.786427083379","0.512226738318","AR035N21187FB3938E","34.23294","Earth","-102.4102","88e2147d-0332-46f6-85b2-b5f463ba957b","BT feat. JES","-1","b6b0a333b99dfca32c5f55ecb63211b9","0.0","550.97424","0.0","0.0","6","0.663","-5.213","0","0.629","Every Other Way","754719","0.430160637018","SONIUEQ12AB0184D1A","539.55","168.474","4","1.0","Every Other Way","8354139","TRANVEG12903CAFD2C","2010"
"22050","574641","0.602466476103","0.367408574592","ARKGGBJ122ECCBAC65","41.51776","Connecticut","-72.75753","","Arika Kane","-1","f6e0b09dbefbbddc340ccdd58f49badc","0.0","245.13261","0.25","0.0","6","0.456","-3.731","1","0.454","Arika Kane","769640","0.494489517502","SOTNLCJ12AB018FA13","245.133","127.757","4","0.814","Here With Me","8523768","TRANVGD12903CD9262","0"
"22050","40736","0.354065522317","0.270558018219","ARV3BXR1187B991C82","nan","","nan","66370eca-c0a9-46e9-a289-8d5755de126b","Oscar Castro-Neves","-1","26069705aea63f6a6fd34dd7471384f5","0.0","197.38077","3.053","0.0","2","0.429","-18.32","1","0.539","Jazz Yule Love II","228390","nan","SOYTZKN12A6D4FB921","183.008","79.992","3","0.343","Air On A Six String","2497560","TRANVHC128F421A90B","0"
"22050","1154","0.753475620346","0.529915121495","ARJ6GR01187B98D64D","nan","","nan","6930354c-c8fb-4b5b-8835-02132483680c","Lonestar","1879","d4839e5bb0f71fbfdb46a37eb6339a35","0.0","263.49669","2.322","0.0","4","0.662","-8.163","1","0.622","Let's Be Us Again","527416","0.400039656955","SORZBEO12A8C142A98","249.446","141.171","4","0.53","Somebody's Someone","5828309","TRANVKJ128F92F1561","2004"
"22050","199394","0.660225681164","0.405657125096","ARXK6E71187FB4AA1E","43.64856","Toronto, Canada","-79.38533","1bc69a93-8020-4e07-8b05-0b63312808fb","The Cliks","-1","abe1960533ae978ccd7500f5a6c026f0","0.0","199.78404","0.2","0.0","2","0.533","-5.122","1","0.559","Dirty King","467254","0.588922167556","SOMGSLD12AB017EDD1","188.285","142.948","4","0.811","Career Suicide (CD)","5197045","TRANVMD128F933AC4A","2009"
"22050","20293","0.701441758982","0.504307725982","AR0O3AV1187FB4D030","40.71455","New York, NY","-74.00712","40b8a690-94e4-4c82-ad0f-73f4b841e46a","Agnostic Front","11026","9f3537247de5eade6bf8dd671dc382a8","0.0","98.11546","0.066","0.0","2","0.115","-4.883","1","0.378","Another Voice","265153","0.670787537906","SOPSBBI12A8C1342C4","98.115","199.527","4","0.0","No One Hears You","2849393","TRANVML128F426ACB2","2004"
"22050","54600","0.590659550366","0.381715678274","ARSM2YU1187B99D602","nan","","nan","c13863e9-8737-4e63-ab31-f0e3f77c53e7","Jaci Velasquez","4004","75979da5da94482a42b37ce9d52569fd","0.0","306.65098","5.73","0.0","2","0.191","-9.585","1","0.391","Jaci Velasquez","327461","0.259183465665","SOWYVEO12AB017FBDB","287.788","89.456","4","0.556","Al Munda Dios Amo (LP Version)","3683650","TRANVTB128F92E2C34","0"
"22050","15464","0.334542783657","0.0490343808485","AROIHOI122988FEB8E","nan","","nan","","Mario Rosenstock","-1","a5023aba0bb437aa76dc285d4393e51b","0.0","216.13669","0.0","0.0","1","0.202","-8.767","1","0.138","Gift Grub 10 (Deluxe Edition)","637060","nan","SOMXQEF12AB0181AF0","209.032","211.688","1","0.846","Obama's Election (Best of 2009)","7061388","TRANVVC128F9334A74","0"
"22050","30037","0.827409365182","0.57690228099","AR11YQ81187FB3C654","nan","Austin, TX","nan","3248ed2d-bada-41b5-a7b6-ac88faa1f1ac","Dixie Chicks","465","05c177e31d6671b8f20f7d834d4aedb2","0.0","351.84281","0.117","0.0","5","0.458","-12.749","1","0.409","Taking The Long Way","308335","0.865831828681","SODXQTB12A8C13F0F7","342.152","109.74","4","0.0","Lullaby","3471521","TRANVZT128F42AE134","2006"
"22050","111291","0.609819761152","0.419967935771","AR8FMEN1187FB4A657","34.05349","Los Angeles, CA","-118.24532","8b6a46d9-d1a4-43af-8322-6d04457e0bd5","Lizzy Borden","58103","e3ea5d9d083b1b9f81c226b784d078ae","0.0","268.40771","8.208","0.0","2","0.441","-2.339","1","0.429","Menace To Society","559845","0.427446571488","SORXEQN12AB0184EEE","260.151","145.882","4","0.257","Generation Aliens","6197425","TRANWBG128F934AC15","1986"
"22050","54864","0.536655656312","0.0","ARLLUSZ1187B98ACDC","nan","","nan","2bc20ad3-47f2-4993-a48e-92613ba07a8d","Tha Liks featuring Defari","8617","e18b20d65753b77725b23a3d07964dc5","0.0","233.92608","0.095","0.0","9","0.339","-5.033","0","0.337","X.O. Experience","287223","nan","SONWRCU12A8C1343B0","230.15","184.046","4","0.044","My Dear","3219550","TRANWBU128F42717D4","2001"
"22050","280248","0.320974666144","0.193843483708","ARGH53H1187B9A5511","29.76045","Houston, TX","-95.36978","2505117d-2929-4da8-96b1-c1cdcd06fe85","Cliff Bruner","-1","9d32ca3f8926d435b446209b8988b6ca","0.0","188.31628","0.357","0.0","7","0.685","-13.841","1","0.505","Blues Legends 1930 - 1939","779906","nan","SOPAOVE12AC468EC72","185.179","161.246","4","0.232","Milk Cow Blues","8630380","TRANWCP12903CF31D3","2004"
"22050","582","0.85107300895","0.590449276812","AROBHK51187B9AD82B","nan","Wales","nan","199d0ab3-22c0-4c00-b99d-257f591dda1f","Funeral For A Friend","-1","51f2ab3a0c3e9b093f0e6d5ff679eb06","0.0","160.23465","0.107","0.0","3","0.562","-15.609","1","0.67","Memory And Humanity","322341","0.609608464566","SOUFLZS12AAF3B21DE","147.261","139.401","4","0.604","Building","3632704","TRANWEM128F92D75C4","2008"
"22050","39317","0.69992476451","0.449668690752","ARJFOC01187FB413A5","33.59233","Lubbock, TX","-101.85587","d0a2f884-96a6-4f21-9f20-0893fd34a55a","Delbert McClinton","21953","1eeaa3c8525d0b57e0099b8157ed8ecd","0.0","251.29751","0.0","0.0","7","0.537","-9.69","0","0.427","People Get Ready: A Tribute To Curtis Mayfield","620935","0.0","SOGPXXQ12AB0180CC6","238.092","126.776","4","0.0","He Will Break Your Heart","6897481","TRANWIK128F930CDE2","0"
"22050","263016","0.435915456622","0.358148518803","AR8KUS11187B98C991","nan","","nan","050ce7ea-0935-430f-bcec-b83e702298eb","Brigada Victor Jara","-1","f7dffbb5ea12dfb8f7aba46915b7969b","0.0","223.76444","0.0","0.0","7","0.583","-9.674","1","0.556","Novas Vos Trago","337773","nan","SOKSFDI12AB017DBFF","216.781","119.901","5","0.669","Parto em terras distantes (2.ª versão)","3779306","TRANWLX128F92F47EB","1998"
"22050","5763","0.740796632166","0.555741673066","ARNRPI31187B9AC699","nan","Los Angeles, CA","nan","aaf09f31-bb5c-43e5-9f54-bb6554c33a71","The Crystal Method","9443","e4a3123a95586924a5dc37ba21223c59","0.0","228.85832","5.492","0.0","10","0.058","-6.642","0","0.454","Legion Of Boom","710761","0.634538103814","SOJWGBZ12AB018B730","216.99","130.006","4","0.0","Realizer","7882652","TRANWOF12903CB3E19","2004"
"22050","171649","0.366537936082","0.332019559538","ARR2NH51187B98CE4C","nan","","nan","82ea9d25-5f64-46db-bce8-95304dc38bb3","Kate Clinton","-1","ebb944712d61b8b6b9eb1f77dfbf99dd","0.0","186.53995","0.0","0.0","9","0.528","-14.726","1","0.47","Comedy You Can Dance To","226623","0.474147940978","SOORKEP12A6D4FBB59","186.54","132.345","3","0.527","The Urge To Merge","2480456","TRANWVZ128F4216718","0"
"22050","169","0.825805386192","0.661382924338","ARH3S5S1187FB4F76B","nan","London, England","nan","9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6","Nirvana","188210","9db49f390a40de5f9d9f6cf82b913214","0.0","160.33914","0.0","0.0","6","0.526","-5.864","0","0.501","From The Muddy Banks Of The Wishkah","14329","0.807705235662","SOLWTDG12A6701E978","156.259","170.069","4","0.401","School","148350","TRANWZE128E078EE09","0"
"22050","7537","0.729212274097","0.481339308574","ARVUN5F1187FB4CCC7","nan","Kingston, Jamaica","nan","0d85b9f2-802d-48bb-aa85-6a9668869053","Beenie Man","177","497c7e6905589a70dc2e43ca5c376dd6","0.0","241.26649","0.374","0.0","1","0.703","-5.591","1","0.461","The Very Best of Beenie Man Gold","419238","nan","SOJIMUS12AB0181194","232.577","120.956","5","1.0","Once a Year","4675091","TRANXBK128F9335042","0"
"22050","170417","0.574400788692","0.446071584412","ARRH2S81187B98C8AA","43.07295","Madison, Wisconsin","-89.38669","fb7659b2-5ceb-45ac-be95-b0c1f832caec","Bongzilla","-1","6c0791b7ca6aa33449de6192bd3da99e","0.0","475.11465","0.171","0.0","4","0.9","-6.499","1","0.486","Gateway","238284","nan","SOGXKPF12A582916B9","470.912","89.997","3","0.895","666lb. Bongsession","2998968","TRANXBO128F428CB28","2002"
"22050","564033","0.417750892082","0.227374916068","AR59GUH1187FB4DF84","nan","","nan","77c415f2-9f28-421f-a850-5ac10068ae67","Scissors for Sparrow","-1","3ccca6f485434b0e073c27075c903433","0.0","225.27955","0.289","0.0","5","0.276","-14.056","1","0.462","Oh...Hello!","753939","nan","SOPEDTR12AB0185B7A","212.985","120.958","4","0.315","Top of the Hill_ Bottom of the Valley...Uhh!","8345647","TRANXGD12903CADC23","0"
"22050","6051","0.915823253033","0.665576619159","ARBEOHF1187B9B044D","nan","Bay City, MI","nan","79239441-bfd5-4981-a70c-55c3f15c1287","Madonna","-1","3e591748972366c39b259c8f3affccd0","0.0","330.94485","0.0","0.0","6","0.291","-5.407","0","0.349","I'm Going To Tell You A Secret","47668","0.528782480943","SOPPCXM12A6D4F66BC","330.945","116.169","4","0.493","Vogue [Live]","510885","TRANXHZ128F148D4DB","2006"
"22050","8122","0.594196619898","0.375914687587","ARW1DZQ1187B9A18E0","nan","","nan","bba868d4-974d-4b3b-a09f-ceef888da5b8","Vusi Mahlasela","17385","78924da68e914f279ae7f64d51b94e7f","0.0","358.71302","0.513","0.0","9","0.397","-8.178","1","0.309","Guiding Star (Naledi Ya Tsela)","146411","0.265861049211","SOKBKBA12A8C13338A","349.141","190.019","5","0.567","Our Sand","1527459","TRANXIR128F4255298","0"
"22050","16974","0.64028755688","0.432172564147","ARNBV1X1187B996249","nan","","nan","dd4586a0-ee49-4616-8a69-1916cd6d5923","Alex","28115","5bd3648ce0a6de64d841309e938511dd","0.0","250.69669","0.0","0.0","2","0.264","-7.41","1","0.387","Thirteen","43847","0.0","SOCVDDL12A6D4F9A6C","228.368","147.871","4","0.807","What If","468283","TRANXKN128F1485A3F","0"
"22050","507958","0.467052966415","0.368772252604","ARUJSSR1241B9CAF37","nan","","nan","","MyKungFu","-1","60c0f20fd307fbb60d507d08e82700ef","0.0","209.57995","0.0","0.0","1","0.411","-7.83","1","0.498","Hesitate","683433","nan","SOAEYFM12AC3DF51A2","205.038","110.644","3","0.771","Hesitate","7586910","TRANXLY12903CE297D","0"
"22050","97850","0.62900822586","0.361917926414","ARMFGS71187B98ED03","nan","","nan","b8282669-ab13-40c2-a01e-acbb9cf64981","Liquid Soul","139978","ea60f30d5e0c34f96b5f2290bebdd0ba","0.0","285.28281","0.282","0.0","10","0.467","-9.154","0","0.485","Here's The Deal","620941","0.536378022872","SOBEYDE12A8C141417","276.126","183.836","4","0.0","Dysfunction","6897545","TRANXOR128F930CE22","2000"
"22050","9871","0.592472072956","0.420627401336","AR2HXXS1187B9AF3E2","nan","","nan","f9776598-2689-41db-98d3-829f5510021c","Jesus Jones","66576","067ab12d8e81bad53fbf11d1aabfec27","0.0","192.62649","0.0","0.0","7","0.951","-9.728","1","0.785","BBC In Concert (19th January 1991)","783213","nan","SOIJWMK12AC9073334","192.626","114.995","4","0.907","Real_ Real_ Real (BBC In Concert)","8661829","TRANXOS12903CFAC35","0"
"22050","82546","0.508218885521","0.401734985587","AR3Q3QT1187FB396E7","62.19845","Sweden","17.55142","cc253e41-2b61-4853-aea2-cf5633645205","Sanna Nielsen","-1","2c02230a14701fa64ea939b7c8ec9a34","0.0","200.30649","0.338","0.0","5","0.738","-13.308","1","0.729","Sanna Nielsen - Min önskejul 2001","105575","nan","SOXJRPT12A8C13D0FD","191.396","80.981","4","0.418","Då är det jul","1092339","TRANXPU128F428CE4A","0"
"22050","250063","0.658016591873","0.472495476665","ARBZHTB1187FB3A725","nan","","nan","36bb2418-3fa0-40c6-8805-a15498aec764","Aaron Watson","9030","724693fd4cdf4a7da4d95f291fb6e4d6","0.0","257.35791","0.346","0.0","9","0.483","-9.249","1","0.56","Angels & Outlaws","321603","0.2461013888","SONPKQG12A8C145AE2","245.923","124.15","3","0.498","Sweet Contradiction","3623993","TRANXZM128F92D58DF","2008"
"22050","99734","0.461173480018","0.294037482967","ARDNMNC11F4C842FDE","nan","","nan","b4fb15cb-207e-46ba-9fec-6804ca9b710b","Sin Plomo feat. Boris G.","-1","48b77b46db42b9dd229b3a3055d31a6a","0.0","299.72853","3.634","0.0","5","0.05","-11.928","0","0.395","Chillin' Voices Vol.1","201582","0.253834736132","SOTDWOU12A8C137EDE","295.828","72.022","5","0.721","Why can't we live together","2194875","TRANXZV128F425B66C","0"
"22050","179046","0.450361260877","0.375941201417","ARMSW7X1187FB5B504","34.05349","California - LA","-118.24532","fe44e194-1933-4ee8-a54a-5b92b21dc7a2","Dave Eggar","-1","cef00c54fe71c9b1899abb36b4a1119a","0.0","240.09098","0.304","0.0","8","0.317","-27.845","1","0.638","Music For The Spirit Volume 3","236601","0.253834736132","SOUSXRA12A8AE490AC","223.829","97.243","4","0.054","Sorrow's Call","2596953","TRANXZZ128F4230613","1998"
"22050","181469","0.627917468411","0.473918437","AR2BG0R1187FB398C3","29.59733","Houma, LA","-90.71913","0d41734a-db21-4042-97b0-98a730eca310","Dax Riggs","-1","d3fe2ba981d817a1c99a8f5c90368233","0.0","158.51057","0.194","0.0","11","0.534","-6.172","1","0.674","We Sing of Only Blood or Love","814747","0.55110953758","SOUURWE12AB0182EA3","146.727","124.409","4","0.0","Night is the Notion","9002084","TRANYAM12903CD9CFC","2007"
"22050","107468","0.501544777104","0.392733675547","ARGUVEV1187B98BA17","nan","","nan","017f5df4-c30c-4799-95f7-997bd5b88df7","Grupo Sierra Maestra","185183","03200b0ef57fd926fcca9159d664271d","0.0","239.46404","0.343","0.0","9","0.847","-10.511","1","0.693","Tumi Cuba Classics Vol 1: Son","605794","nan","SOYBGAI12AC468AA34","227.451","138.561","1","0.193","Aunque Tu Mami No Quiera","6730835","TRANYAR12903CFF59B","0"
"22050","4052","0.630247495104","0.377904479782","AR6ET9I1187FB53C65","nan","Scotland","nan","a04f1b7d-0d1a-4452-a4bf-51bde109dd58","Ben Jelen","39960","8e9c9cd1f67c9554d9383391bc1e7556","0.0","240.32608","0.0","0.0","7","1.0","-5.77","1","0.864","Give It All Away","36444","0.574039754297","SOKWYNX12A58A802A6","233.628","101.954","4","1.0","Wicked Little Town (Album Version)","391150","TRANYLM128F1477EC9","2004"
"22050","10561","0.559901438381","0.401239121707","ARUTS6Y1187FB5BDAB","nan","","nan","e22d16ad-cb54-42f1-b67d-e5a15135c106","Twila Paris","8791","25519b7bbb88de0d3b0fe0862782dd61","0.0","290.19383","0.572","0.0","7","0.554","-12.126","1","0.602","Cry For The Desert","156787","nan","SOJEBLF12A8C138B50","271.186","105.834","4","0.818","How Beautiful (Cry For The Desert Album Version)","1648176","TRANYLR128F4271924","1990"
"22050","378791","0.457533300221","0.415353710595","ARHLYXD11F50C4B49E","nan","","nan","","Bruisers","176083","58ecdac9f1e31854eb951909b0a1039e","0.0","151.53587","0.0","0.0","9","0.58","-6.854","1","0.333","Better Days","511363","nan","SOONMID12AB0180F92","151.536","114.648","4","0.636","Police Opression","5657561","TRANYLR128F933D81F","0"
"22050","30299","0.356990698223","0.226718364337","ARZSFIJ1187B98B8BC","36.16778","Nashville, TN","-86.77836","5577aaf6-90b0-4793-a575-618514eda127","Warner mack","53275","a4fff324cbdeaf83d10d21af7d205cef","0.0","120.42404","0.253","0.0","9","0.058","-17.777","1","0.385","Is It Wrong","331313","nan","SOFHSVX12AB0180161","110.707","153.898","4","0.0","How Long Will It Take","3715759","TRANYNG128F92E9D4D","0"
"22050","9766","0.426882762347","0.333303418273","ARBB58Y1187B9B621B","nan","","nan","1c701b15-54f5-4de2-8e17-1a9e3b167a6b","Bill & Gloria Gaither","61305","0b9ea2391dee6e56ddb14c1f5cd7e5aa","0.0","199.02649","3.756","0.0","0","0.956","-15.516","1","0.68","Homecoming Hymns","143822","0.261300285205","SOIPXAK12A8C133A08","185.87","50.066","1","0.0","God Lead Us Along (Homecoming Hymns Version)","1500652","TRANYOK128F424ECC5","0"
